review_text,label
"השתמשתי בו במשך חודש. האוזניות עובד מצוין, מרגיש איכותי ביד. כנראה שהייתי קונה שוב.",REAL
"השתמשתי בו במשך חודש וזה פשוט לא ייאמן כמה הטלוויזיה הזה מושלם!!! עומד בדיוק בציפיות ברמה אחרת לגמרי, אין אפילו חיסרון אחד, הכול מושלם ברמה בלתי נתפסת!!",FAKE
"אני משתמש בו יום‑יום וזה פשוט לא ייאמן כמה האוזניות הזה מושלם!!! השקט במצב עבודה מפתיע לטובה ברמה אחרת לגמרי, אין אפילו חיסרון אחד, הכול מושלם ברמה בלתי נתפסת!!",FAKE
"אני משתמש בו יום‑יום. הטלוויזיה עובד מצוין, השירות היה מעולה. ממליץ למי שמחפש משהו פשוט.",REAL
"אספתי מהחנות בקניון וזה פשוט לא ייאמן כמה המדיח הזה מושלם!!! שווה כל שקל ברמה אחרת לגמרי, פשוט וואו, שינה לי את החיים מקצה לקצה!!!",FAKE
"קניתי לפני כמה שבועות. המכשיר עובד מצוין, חוויית שימוש מצוינת. כנראה שהייתי קונה שוב.",REAL
"השתמשתי בו במשך חודש. מצד אחד השירות היה מעולה, אבל מצד שני הפלסטיק מרגיש זול. ממליץ למי שמחפש משהו פשוט.",REAL
השתמשתי בו במשך חודש והחוויה הייתה גרועה ברמות. המשלוח התעכב הרבה זמן. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
השתמשתי בו במשך חודש והחוויה הייתה גרועה ברמות. האיכות מאכזבת. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"הגיע עם שליח עד הבית והחוויה הייתה גרועה ברמות. הייתי מצפה ליותר במחיר הזה. חבל על כל שקל, פשוט אסון מה שהולך כאן.",FAKE
"הגיע עם שליח עד הבית. הייתי מצפה ליותר במחיר הזה. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"הוזמן מאתר אינטרנט ידוע. מצד אחד חוויית שימוש מצוינת, אבל מצד שני אחרי כמה שימושים התחילו תקלות. ממליץ למי שמחפש משהו פשוט.",REAL
הוזמן מאתר אינטרנט ידוע והחוויה הייתה גרועה ברמות. השירות לקוחות לא ענה. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"קניתי לפני כמה שבועות. הסוללה נגמרת מהר. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"אני משתמש בו יום‑יום. המדיח עובד מצוין, השקט במצב עבודה מפתיע לטובה. לא בטוח שאקנה שוב אבל בינתיים בסדר.",REAL
"קניתי לפני כמה שבועות. מצד אחד שווה כל שקל, אבל מצד שני אחרי כמה שימושים התחילו תקלות. לא בטוח שאקנה שוב אבל בינתיים בסדר.",REAL
אני משתמש בו יום‑יום והחוויה הייתה גרועה ברמות. השירות לקוחות לא ענה. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
קיבלתי אותו מתנה והחוויה הייתה גרועה ברמות. אחרי כמה שימושים התחילו תקלות. זה המוצר הכי גרוע שנתקלתי בו אי פעם!!!,FAKE
"אספתי מהחנות בקניון. האיכות מאכזבת. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
השתמשתי בו במשך חודש והחוויה הייתה גרועה ברמות. האיכות מאכזבת. זה המוצר הכי גרוע שנתקלתי בו אי פעם!!!,FAKE
רכשתי במבצע והחוויה הייתה גרועה ברמות. לא עומד בציפיות. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"קיבלתי אותו מתנה והחוויה הייתה גרועה ברמות. הרעש חזק מאוד. אל תקנו בשום אופן, טעות של החיים!",FAKE
"קיבלתי אותו מתנה. הייתי מצפה ליותר במחיר הזה. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"הוזמן מאתר אינטרנט ידוע וזה פשוט לא ייאמן כמה האוזניות הזה מושלם!!! השירות היה מעולה ברמה אחרת לגמרי, אין דברים כאלה, פשוט מושלם ומדהים ברמות שלא ראיתי בחיים!!",FAKE
"השתמשתי בו במשך חודש והחוויה הייתה גרועה ברמות. החיבור לא יציב. אל תקנו בשום אופן, טעות של החיים!",FAKE
"הוזמן מאתר אינטרנט ידוע. המיקסר עובד מצוין, שווה כל שקל. בסך הכול אני מרוצה.",REAL
"אספתי מהחנות בקניון וזה פשוט לא ייאמן כמה הטלוויזיה הזה מושלם!!! השימוש נוח ופשוט ברמה אחרת לגמרי, הכי טוב בעולם נקודה סוף!!",FAKE
"קניתי לפני כמה שבועות. מצד אחד השימוש נוח ופשוט, אבל מצד שני הסוללה נגמרת מהר. ממליץ למי שמחפש משהו פשוט.",REAL
"השתמשתי בו במשך חודש. הטלפון עובד מצוין, עומד בדיוק בציפיות. לא בטוח שאקנה שוב אבל בינתיים בסדר.",REAL
"אספתי מהחנות בקניון וזה פשוט לא ייאמן כמה המוצר הזה מושלם!!! הכול עובד חלק ברמה אחרת לגמרי, הכי טוב בעולם נקודה סוף!!",FAKE
"השתמשתי בו במשך חודש וזה פשוט לא ייאמן כמה המכשיר הזה מושלם!!! חוויית שימוש מצוינת ברמה אחרת לגמרי, אין אפילו חיסרון אחד, הכול מושלם ברמה בלתי נתפסת!!",FAKE
קיבלתי אותו מתנה והחוויה הייתה גרועה ברמות. לא עומד בציפיות. זה המוצר הכי גרוע שנתקלתי בו אי פעם!!!,FAKE
השתמשתי בו במשך חודש והחוויה הייתה גרועה ברמות. החיבור לא יציב. זה המוצר הכי גרוע שנתקלתי בו אי פעם!!!,FAKE
"אספתי מהחנות בקניון וזה פשוט לא ייאמן כמה האוזניות הזה מושלם!!! עומד בדיוק בציפיות ברמה אחרת לגמרי, הכי טוב בעולם נקודה סוף!!",FAKE
"הוזמן מאתר אינטרנט ידוע. החיבור לא יציב. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"אספתי מהחנות בקניון והחוויה הייתה גרועה ברמות. אחרי כמה שימושים התחילו תקלות. אל תקנו בשום אופן, טעות של החיים!",FAKE
"קניתי לפני כמה שבועות והחוויה הייתה גרועה ברמות. השירות לקוחות לא ענה. חבל על כל שקל, פשוט אסון מה שהולך כאן.",FAKE
"קניתי לפני כמה שבועות. השירות לקוחות לא ענה. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"הוזמן מאתר אינטרנט ידוע וזה פשוט לא ייאמן כמה המכשיר הזה מושלם!!! השירות היה מעולה ברמה אחרת לגמרי, אין אפילו חיסרון אחד, הכול מושלם ברמה בלתי נתפסת!!",FAKE
"רכשתי במבצע והחוויה הייתה גרועה ברמות. הרעש חזק מאוד. אל תקנו בשום אופן, טעות של החיים!",FAKE
הגיע עם שליח עד הבית והחוויה הייתה גרועה ברמות. החיבור לא יציב. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"אני משתמש בו יום‑יום. האיכות מאכזבת. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
קיבלתי אותו מתנה והחוויה הייתה גרועה ברמות. הפלסטיק מרגיש זול. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
אני משתמש בו יום‑יום והחוויה הייתה גרועה ברמות. אחרי כמה שימושים התחילו תקלות. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"השתמשתי בו במשך חודש. הייתי מצפה ליותר במחיר הזה. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"הוזמן מאתר אינטרנט ידוע וזה פשוט לא ייאמן כמה המיקסר הזה מושלם!!! מרגיש איכותי ביד ברמה אחרת לגמרי, כל מי שלא קונה מפספס הזדמנות חד פעמית בחיים שלו!",FAKE
קניתי לפני כמה שבועות והחוויה הייתה גרועה ברמות. המשלוח התעכב הרבה זמן. זה המוצר הכי גרוע שנתקלתי בו אי פעם!!!,FAKE
קניתי לפני כמה שבועות והחוויה הייתה גרועה ברמות. הסוללה נגמרת מהר. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"אני משתמש בו יום‑יום. הטלוויזיה עובד מצוין, עומד בדיוק בציפיות. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
"רכשתי במבצע. מצד אחד השירות היה מעולה, אבל מצד שני הפלסטיק מרגיש זול. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
"אני משתמש בו יום‑יום. הסוללה נגמרת מהר. אולי קיבלתי יחידה פחות מוצלחת, אבל כרגע אני לא מרוצה.",REAL
"אני משתמש בו יום‑יום. המדיח עובד מצוין, חוויית שימוש מצוינת. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
"אספתי מהחנות בקניון. מצד אחד השימוש נוח ופשוט, אבל מצד שני אחרי כמה שימושים התחילו תקלות. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
"קיבלתי אותו מתנה והחוויה הייתה גרועה ברמות. אחרי כמה שימושים התחילו תקלות. אל תקנו בשום אופן, טעות של החיים!",FAKE
"קניתי לפני כמה שבועות. המסך עובד מצוין, השירות היה מעולה. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
אספתי מהחנות בקניון והחוויה הייתה גרועה ברמות. אחרי כמה שימושים התחילו תקלות. לא מבין איך יש לזה בכלל ביקורות טובות באתר.,FAKE
"הגיע עם שליח עד הבית. מצד אחד השירות היה מעולה, אבל מצד שני הרעש חזק מאוד. שווה לבדוק כמה דגמים לפני שמחליטים.",REAL
"קניתי לפני כמה שבועות והחוויה הייתה גרועה ברמות. הסוללה נגמרת מהר. אל תקנו בשום אופן, טעות של החיים!",FAKE
"השתמשתי בו במשך חודש. מצד אחד האיכות מרשימה, אבל מצד שני החיבור לא יציב. ממליץ למי שמחפש משהו פשוט.",REAL
